CNPJ_FUNDO;CNPJ_ADMINISTRADOR;DATA_COMPETENCIA;TIPO_CONDOMINIO;FUNDO_EXCLUSIVO;CLASSE_UNICA;COTISTA_VINCULADO;ATIVO_TOTAL;DISPONIBILIDADES;CARTEIRA_TOTAL;OUTROS_ATIVOS_TOTAL;OUTROS_ATIVOS_CURTO_PRAZO;OUTROS_ATIVOS_LONGO_PRAZO;CREDITOS_ADQUIRIDOS;CRED_VENCIDOS_ADIMPLENTES;CRED_VENCIDOS_INADIMPLENTES;CRED_TOTAL_VENC_INADIMPL;CRED_INADIMPLENCIA;CRED_PERFORMADOS;CRED_VENCIDOS_PENDENTES;CRED_EMP_RECUPERACAO;CRED_RECEITA_PUBLICA;CRED_ACAO_JUDICIAL;CRED_CONSTITUICAO_JURIDICA;CRED_PROVISAO_REDUCAO;DICRED_TOTAL;DICRED_CEDENTE;DICRED_VENC_INADIMPL;DICRED_TOTAL_VENC_INAD;DICRED_INADIMPLENCIA;DICRED_PERFORMADOS;DICRED_VENC_PENDENTES;DICRED_EMP_RECUPERACAO;DICRED_RECEITA_PUBLICA;DICRED_ACAO_JUDICIAL;DICRED_PROVISAO_REDUCAO;VALORES_MOBILIARIOS_TOTAL;DEBENTURES;CRI;NOTAS_PROMISSORIAS_COMERCIAIS;LETRAS_FINANCEIRAS;COTAS_FIF;OUTROS_DIREITOS_CREDITORIOS;TITULOS_PUBLICOS_FEDERAIS;CDB;APLICACOES_COMPROMISSADAS;ATIVOS_FINANCEIROS_RF;COTAS_FIDC;DERIVATIVOS_TOTAL;TERMO_COMPRADOR;OPCOES_TITULAR;FUTUROS_AJUSTE_POSITIVO;SWAP_A_RECEBER;COBERTURA_PRESTADA;DEPOSITOS_MARGEM;CARTEIRA_SEGMENTADA_TOTAL;SEGMT_INDUSTRIAL;SEGMT_MERCADO_IMOBILIARIO;SEGMT_AGRONEGOCIO;SEGMT_CARTAO_CREDITO;SEGMT_ACAO_JUDICIAL;SEGMT_PROPRIEDADE_INTELECTUAL;SEGMT_COMERCIAL_TOTAL;SEGMT_COMERCIO;SEGMT_COMERCIO_VAREJO;SEGMT_ARREND_MERCANTIL;SEGMT_SERVICOS_TOTAL;SEGMT_SERVICOS_GERAIS;SEGMT_SERVICOS_PUBLICOS;SEGMT_SERVICOS_EDUCACAO;SEGMT_SERVICOS_ENTRETENIMENTO;SEGMT_FINANCEIRO_TOTAL;SEGMT_FINANC_CREDITO_PESSOA;SEGMT_FINANC_CONSIGNADO;SEGMT_FINANC_CORPORATIVO;SEGMT_FINANC_MIDDLE_MARKET;SEGMT_FINANC_VEICULOS;SEGMT_FINANC_IMOB_EMPRESARIAL;SEGMT_FINANC_IMOB_RESIDENCIAL;SEGMT_FINANC_OUTROS;SEGMT_FACTORING_TOTAL;SEGMT_FACTORING_PESSOA;SEGMT_FACTORING_CORPORATIVO;SEGMT_SETOR_PUBLICO_TOTAL;SEGMT_PRECATORIOS;SEGMT_CREDITOS_TRIBUTARIOS;SEGMT_ROYALTIES;SEGMT_SETOR_PUBLICO_OUTROS;INADIMPLENCIA_TOTAL;INDICE_NPL_PERCENTUAL;TAXA_LIQUIDEZ_PERCENTUAL;CONCENTRACAO_CREDITO_PERCENTUAL;NOME_FUNDO;STATUS;ID_DOCUMENTO;DATA_REFERENCIA_DOC;MENSAGEM_ERRO
57377862000155.0;34829992000186,0;0,0;0,0;0,0;0,0;0,0;61822684,45;8297,58;61667256,3;147130,57;147130,57;0,0;61667256,3;75983812,53;0,0;0,0;103079655,29;0,0;0,0;0,0;0,0;0,0;0,0;117396211,52;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;179063467,82;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;179063467,82;0,0;0,0;0,0;0,0;0,0;0,0;0,0;179063467,82;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;103079655,29;167,15459949853485;0,013421578298999275;99,74859042213589;AEDGER FIDC NP 1;SUCESSO;1038653,0;10/2025;
51774918000129.0;47215387000167,0;0,0;0,0;0,0;0,0;0,0;28624416,8;1000,0;28619727,36;3689,44;3689,44;0,0;26555734,91;26555734,91;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1514393,22;1514393,22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;549599,23;0,0;0,0;0,0;0,0;549599,23;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;28070128,13;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;28070128,13;0,0;0,0;0,0;0,0;0,0;0,0;0,0;28070128,13;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0034935209579536304;92,77301646194587;AF6 FIDC NP 1;SUCESSO;756716,0;09/2024;
53321594000107.0;16695922000109,0;0,0;0,0;0,0;0,0;0,0;28388508,71;85,0;28388423,71;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;28139791,7;28139791,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;248632,01;0,0;0,0;0,0;0,0;248632,01;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;28139791,7;0,0;3344535,95;0,0;0,0;0,0;0,0;1570780,46;1570780,46;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23224475,29;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23224475,29;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,00029941692558883273;0,0;AFL INVEST II RESP LIMITADA FIDC NP ÚNICA 1;SUCESSO;780168,0;10/2024;
45019040000113.0;16695922000109,0;0,0;0,0;0,0;0,0;0,0;44075723,44;930,14;44010818,57;63974,73;63974,73;0,0;3390471,31;3380257,69;0,0;0,0;26091,97;0,0;0,0;0,0;0,0;0,0;0,0;15878,35;40322260,97;39940873,4;0,0;0,0;584012,06;0,0;0,0;0,0;0,0;0,0;202624,49;276999,71;0,0;0,0;0,0;0,0;276999,71;0,0;21086,58;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;43931235,12;0,0;22392715,46;0,0;0,0;0,0;0,0;18695296,01;18695296,01;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2843223,65;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2843223,65;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;584012,06;17,22509959832104;0,002110322706934564;7,692378128779728;AFL INVEST RESP LIMITADA FIDC NP SUBORDINADA JÚNIOR 1;SUCESSO;678212,0;05/2024;
24080647000139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;AGA FIDC NP MULTISSETORIAL SUBORDINADA JÚNIOR 1;ERRO_INESPERADO;;;Erro inesperado: '>' not supported between instances of 'str' and 'int'
47669281000133.0;40434681000110,0;0,0;0,0;0,0;0,0;0,0;8719031,69;21600,87;8697430,82;0,0;0,0;0,0;7721565,09;7847488,51;0,0;0,0;1613590,72;0,0;0,0;0,0;0,0;0,0;0,0;1739514,14;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;975865,73;0,0;0,0;0,0;0,0;975865,73;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9461079,23;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9461079,23;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9461079,23;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1613590,72;20,89719766902852;0,24774390973683913;88,55989248044584;AGAZZII FIDC NP ÚNICA 1;SUCESSO;929952,0;11/2024;
28549975000192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;AGHI FIDC NP SÊNIOR 1;ERRO_INESPERADO;;;Erro inesperado: '>' not supported between instances of 'str' and 'int'
35689601000138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ÁGIS FIDC NP 1;ERRO_INESPERADO;;;Erro inesperado: '>' not supported between instances of 'str' and 'int'
51587009000181.0;62285390000140,0;0,0;0,0;0,0;0,0;0,0;9897362,12;7849,48;9885380,0;4132,64;4132,64;0,0;2898882,57;2898882,57;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5867395,04;5867395,04;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1119102,39;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8766277,61;0,0;0,0;0,0;0,0;0,0;0,0;8766277,61;8766277,61;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07930880880005632;29,289446368160167;AJ86 FIDC NP SUBORDINADA JÚNIOR 1;SUCESSO;693809,0;06/2024;
40800541000119;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ALGARVE SMALL CLAIMS I FIDC NP 1;ERRO_INESPERADO;;;Erro inesperado: '>' not supported between instances of 'str' and 'int'
32907712000185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ALIANÇA CRED FIDC NP SUBORDINADA JÚNIOR 1;ERRO_INESPERADO;;;Erro inesperado: '>' not supported between instances of 'str' and 'int'
34599321000176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ALL RISCKS FIDC NP 1;ERRO_INESPERADO;;;Erro inesperado: '>' not supported between instances of 'str' and 'int'
41579651000165.0;329598000167,0;0,0;0,0;0,0;0,0;0,0;903114,54;6574,0;896540,54;0,0;0,0;0,0;896540,54;896540,54;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;896540,54;0,0;0,0;0,0;0,0;0,0;0,0;896540,54;896540,54;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,7279253858541574;99,27207461414585;ALLCHEM CRED FUND FIDC NP SÊNIOR 1;SUCESSO;712234,0;07/2024;
27984240000124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ALLCON PRIME RESP LIMITADA FIDC NP 1;ERRO_INESPERADO;;;Erro inesperado: '>' not supported between instances of 'str' and 'int'
62576847000176.0;16695922000109,0;0,0;0,0;0,0;0,0;0,0;15637134,63;100,0;15637034,63;0,0;0,0;0,0;14865478,12;14865478,12;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;672210,87;672210,87;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;99345,64;0,0;0,0;0,0;0,0;99345,64;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15537688,99;0,0;104228,58;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4342346,25;4342346,25;0,0;0,0;0,0;11091114,16;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11091114,16;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0006395033512607162;95,0652307583285;ALMAM RESP LIMITADA FIDC NP 1;SUCESSO;1075699,0;12/2025;
60779517000152.0;40434681000110,0;0,0;0,0;0,0;0,0;0,0;3500333,93;333,93;0,0;3500000,0;3500000,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,009539946950147125;0,0;ALPINE ASPEN FIDC NP 1;SUCESSO;983684,0;08/2025;
48953684000172.0;329598000167,0;0,0;0,0;0,0;0,0;0,0;16368647,93;0,0;16368647,87;0,06;0,0;0,06;16300294,47;15850294,47;0,0;0,0;450000,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;68353,4;0,0;0,0;0,0;0,0;68353,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16300294,47;0,0;0,0;0,0;0,0;450000,0;0,0;15850294,47;15850294,47;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;450000,0;2,7606863227422416;0,0;99,58241230251691;ALVARINHO FIDC NP SÊNIOR 1;SUCESSO;695456,0;06/2024;
62348002000123.0;62264924000152,0;0,0;0,0;0,0;0,0;0,0;8820174,92;2883,06;8817291,86;0,0;0,0;0,0;8281639,71;8281639,71;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;535652,15;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8281639,71;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8281639,71;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8281639,71;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,03268710684481527;93,89427970664327;AMAZON RESP LIMITADA FIDC NP SÊNOIR 1;SUCESSO;1062297,0;11/2025;
32517659000106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;AMB FIDC NP SUBORDINADA JÚNIOR 1;ERRO_INESPERADO;;;Erro inesperado: '>' not supported between instances of 'str' and 'int'
53193040000163.0;12063256000127,0;0,0;0,0;0,0;0,0;0,0;7232066,04;42,02;7232024,02;0,0;0,0;0,0;7232024,02;7232024,02;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7232024,02;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7232024,02;7232024,02;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0005810234553665664;99,99941897654463;AMBAAR FIDC NP ÚNICA 1;SUCESSO;894348,0;04/2025;
